databaseId	name	imageUrl	cardBack	type	Name	Set	ImageFile	Rarity	Unique	CollectorsInfo	Type	Cost	Mission	DilemmaType	Span	Points	Quadrant	Affiliation	Icons	Staff	Keywords	Class	Species	Skills	Integrity	Range	Cunning	Weapons	Strength	Shields	gametext	HoF
ST2E-EN04104	"Krim Thoughtful Tactician"	https://www.trekcc.org/2e/cardimages/ST2E-EN04104.jpg	red_card_back	Personnel	"Krim Thoughtful Tactician"	"NE"	"ST2E-EN04104"	"R"	"Y"	"4R104"	"Personnel"	"2"	""	""	""	""	""	"Bajoran"	"[Cmd][DS9]"	""	"Commander: Talnot. General."	""	"Bajoran"	"Astrometrics Honor Leadership Officer"	"6"	"6"	"6"	"6"	"6"	"6"	"Order - Lose 5 points and stop this personnel to name a dilemma. Choose an opponent to take each copy of that dilemma from his or her dilemma pile, place them beneath your completed mission, then shuffle and replace his or her dilemma pile face down."	"Y"
ST2E-EN04105	"Kulan Militia Soldier"	https://www.trekcc.org/2e/cardimages/ST2E-EN04105.jpg	red_card_back	Personnel	"Kulan Militia Soldier"	"NE"	"ST2E-EN04105"	"C"	"Y"	"4C105"	"Personnel"	"2"	""	""	""	""	""	"Bajoran"	"[Stf]"	""	"Bajoran Resistance."	""	"Bajoran"	"Engineer Honor Navigation Transporters"	"6"	"6"	"5"	"5"	"5"	"5"	"When you play this personnel, for each event in your discard pile, he is cost -1. While you have a Navigation personnel in your discard pile, this personnel gains Navigation."	"Y"
ST2E-EN04106	"Leeta Rebel Supporter"	https://www.trekcc.org/2e/cardimages/ST2E-EN04106.jpg	red_card_back	Personnel	"Leeta Rebel Supporter"	"NE"	"ST2E-EN04106"	"R"	"Y"	"4R106"	"Personnel"	"0"	""	""	""	""	""	"Bajoran"	"[TN]"	""	"Dabo Girl. Dissident."	""	"Bajoran"	"Anthropology Honor"	"6"	"6"	"5"	"5"	"4"	"4"	"When you play this personnel, discard a card from hand. While you have more than ten cards in your discard pile, each of your Dissident personnel present is attributes +1."	"Y"
ST2E-EN04107	"Razka Karn Scavenger"	https://www.trekcc.org/2e/cardimages/ST2E-EN04107.jpg	red_card_back	Personnel	"Razka Karn Scavenger"	"NE"	"ST2E-EN04107"	"C"	"Y"	"4C107"	"Personnel"	"2"	""	""	""	""	""	"Bajoran"	"[Stf]"	""	"Bajoran Resistance. Smuggler. Thief."	""	"Bajoran"	"Acquisition Archaeology Astrometrics Engineer Navigation"	"4"	"4"	"6"	"6"	"5"	"5"	"While this personnel is facing a dilemma, you may discard an event from hand to replace his Integrity with the Integrity of a [Baj] personnel in your discard pile until the end of that dilemma."	"Y"
ST2E-EN04108	"Solbor Faithful Attendant"	https://www.trekcc.org/2e/cardimages/ST2E-EN04108.jpg	red_card_back	Personnel	"Solbor Faithful Attendant"	"NE"	"ST2E-EN04108"	"R"	"Y"	"4R108"	"Personnel"	"3"	""	""	""	""	""	"Bajoran"	""	""	"Prylar."	""	"Bajoran"	"Anthropology Exobiology Honor"	"7"	"7"	"5"	"5"	"3"	"3"	"When you complete a mission involving this personnel, if your Kai, other Prylar, or Vedek used a skill to complete it, score 5 points."	"Y"
ST2E-EN04109	"Surmak Ren Medical Administrator"	https://www.trekcc.org/2e/cardimages/ST2E-EN04109.jpg	red_card_back	Personnel	"Surmak Ren Medical Administrator"	"NE"	"ST2E-EN04109"	"U"	"Y"	"4U109"	"Personnel"	"3"	""	""	""	""	""	"Bajoran"	""	""	"Bajoran Resistance."	""	"Bajoran"	"Biology Leadership Medical Programming Science"	"5"	"5"	"6"	"6"	"5"	"5"	"When you play this personnel, each opponent discards a card from hand for each headquarters mission he or she commands."	"Y"
ST2E-EN04110	"Treyam Militia Soldier"	https://www.trekcc.org/2e/cardimages/ST2E-EN04110.jpg	red_card_back	Personnel	"Treyam Militia Soldier"	"NE"	"ST2E-EN04110"	"C"	"Y"	"4C110"	"Personnel"	"2"	""	""	""	""	""	"Bajoran"	"[Stf]"	""	"Bajoran Resistance."	""	"Bajoran"	"Archaeology Medical Physics Programming"	"5"	"5"	"5"	"5"	"6"	"6"	"When you play this personnel, for each event in your discard pile, he is cost -1. While you have a Medical personnel in your discard pile, this personnel gains Medical."	"Y"
ST2E-EN04111	"Defragmentation Drone"	https://www.trekcc.org/2e/cardimages/ST2E-EN04111.jpg	red_card_back	Personnel	"Defragmentation Drone"	"NE"	"ST2E-EN04111"	"C"	"N"	"4C111"	"Personnel"	"1"	""	""	""	""	""	"Borg"	"[Stf]"	""	"Drone."	""	"Borg"	"Physics Security"	"5"	"5"	"5"	"5"	"5"	"5"	"Order - Destroy an event in your core to draw cards equal to that event's cost."	"Y"
ST2E-EN04112	"Examination Drone"	https://www.trekcc.org/2e/cardimages/ST2E-EN04112.jpg	red_card_back	Personnel	"Examination Drone"	"NE"	"ST2E-EN04112"	"C"	"N"	"4C112"	"Personnel"	"2"	""	""	""	""	""	"Borg"	"[Stf]"	""	"Drone."	""	"Borg"	"Anthropology Archaeology Astrometrics"	"5"	"5"	"5"	"5"	"5"	"5"	"When you play this personnel, choose an opponent. You may draw a card for each headquarters mission he or she commands."	"Y"
ST2E-EN04113	"Facilitation Drone"	https://www.trekcc.org/2e/cardimages/ST2E-EN04113.jpg	red_card_back	Personnel	"Facilitation Drone"	"NE"	"ST2E-EN04113"	"U"	"N"	"4U113"	"Personnel"	"2"	""	""	""	""	""	"Borg"	"[Stf]"	""	"Drone."	""	"Borg"	"Biology Geology Medical Programming"	"5"	"5"	"5"	"5"	"5"	"5"	"When you play this personnel, you may reveal up to three cards from the bottom of your deck. As your next action, you may play one of those cards as if it were in your hand. Those you do not play are placed in your discard pile."	"Y"
ST2E-EN04114	"Five of Twelve Secondary Adjunct of Trimatrix 942"	https://www.trekcc.org/2e/cardimages/ST2E-EN04114.jpg	red_card_back	Personnel	"Five of Twelve Secondary Adjunct of Trimatrix 942"	"NE"	"ST2E-EN04114"	"U"	"Y"	"4U114"	"Personnel"	"3"	""	""	""	""	""	"Borg"	"[Stf]"	""	"Drone."	""	"Borg"	"Anthropology Biology Engineer Navigation Programming"	"5"	"5"	"6"	"6"	"6"	"6"	"When you fail a mission attempt involving this personnel, he is not stopped."	"Y"
ST2E-EN04115	"Reconnaissance Drone"	https://www.trekcc.org/2e/cardimages/ST2E-EN04115.jpg	red_card_back	Personnel	"Reconnaissance Drone"	"NE"	"ST2E-EN04115"	"U"	"N"	"4U115"	"Personnel"	"3"	""	""	""	""	""	"Borg"	"[Stf]"	""	"Drone."	""	"Borg"	"Exobiology Navigation Security Transporters"	"5"	"5"	"5"	"5"	"5"	"5"	"When you play this personnel, you may download a non-Drone personnel, then place that personnel on top of your deck."	"Y"
ST2E-EN04116a	"Aamin Marritza Honorable Patriot"	https://www.trekcc.org/2e/cardimages/ST2E-EN04116a.jpg	red_card_back	Personnel	"Aamin Marritza Honorable Patriot"	"NE"	"ST2E-EN04116a"	"U"	"Y"	"4U116"	"Personnel"	"2"	""	""	""	""	""	"Cardassian"	"[Stf]"	""	"Dissident."	""	"Cardassian"	"2 Honor Programming"	"8"	"8"	"6"	"6"	"3"	"3"	"While this personnel is attempting a mission, you may discard an event from hand to make him gain a skill of your choice that he does not already have until the end of that mission attempt. You may do this only once each turn."	"Y"
ST2E-EN04117	"Broca Grovelling Lackey"	https://www.trekcc.org/2e/cardimages/ST2E-EN04117.jpg	red_card_back	Personnel	"Broca Grovelling Lackey"	"NE"	"ST2E-EN04117"	"U"	"Y"	"4U117"	"Personnel"	"3"	""	""	""	""	""	"Cardassian"	"[Cmd]"	""	"Legate."	""	"Cardassian"	"Archaeology Engineer Officer Transporters Treachery"	"4"	"4"	"5"	"5"	"5"	"5"	"Order - Discard a card from hand and reveal an event from hand to download a copy of that event. You may do this only once each turn."	"Y"
ST2E-EN04118	"Hogue Student of Political Ethics"	https://www.trekcc.org/2e/cardimages/ST2E-EN04118.jpg	red_card_back	Personnel	"Hogue Student of Political Ethics"	"NE"	"ST2E-EN04118"	"C"	"Y"	"4C118"	"Personnel"	"1"	""	""	""	""	""	"Cardassian"	"[Stf]"	""	"Dissident."	""	"Cardassian"	"Honor Leadership Navigation"	"6"	"6"	"5"	"5"	"5"	"5"	"Order - Discard the top card of your deck to make this personnel gain Science until the end of this turn. You may do this only once each turn."	"Y"
ST2E-EN04119a	"Kira Nerys Iliana Ghemor"	https://www.trekcc.org/2e/cardimages/ST2E-EN04119a.jpg	red_card_back	Personnel	"Kira Nerys Iliana Ghemor"	"NE"	"ST2E-EN04119a"	"R"	"Y"	"4R119"	"Personnel"	"1"	""	""	""	""	""	"Cardassian"	"[Stf]"	""	"Dissident."	""	"Bajoran"	"Honor Programming Security"	"6"	"6"	"6"	"6"	"6"	"6"	"Order - Lose 5 points and stop this personnel to download up to three [Car] Dissident personnel, then place them on a headquarters mission where they could be played."	"Y"
ST2E-EN04120a	"Mila Trusted Confidante"	https://www.trekcc.org/2e/cardimages/ST2E-EN04120a.jpg	red_card_back	Personnel	"Mila Trusted Confidante"	"NE"	"ST2E-EN04120a"	"U"	"Y"	"4U120"	"Personnel"	"2"	""	""	""	""	""	"Cardassian"	""	""	"Chef. Dissident."	""	"Cardassian"	"Biology Honor Intelligence Medical"	"7"	"7"	"5"	"5"	"3"	"3"	"When an interrupt is played, you may kill this personnel to prevent that interrupt and place it in its owner's discard pile."	"Y"
ST2E-EN04121	"Odo Impartial Investigator"	https://www.trekcc.org/2e/cardimages/ST2E-EN04121.jpg	red_card_back	Personnel	"Odo Impartial Investigator"	"NE"	"ST2E-EN04121"	"R"	"Y"	"4R121"	"Personnel"	"3"	""	""	""	""	""	"Cardassian"	"[Stf][Pa]"	""	"Shape-shifter."	""	"Changeling"	"Anthropology Exobiology Honor Law Security"	"6"	"6"	"6"	"6"	"8"	"8"	"Order - If this personnel is at a non-headquarters mission, lose 5 points and stop him to place an opponent's non-Honor personnel present in your brig."	"Y"
ST2E-EN04122	"Rusot Proud Nationalist"	https://www.trekcc.org/2e/cardimages/ST2E-EN04122.jpg	red_card_back	Personnel	"Rusot Proud Nationalist"	"NE"	"ST2E-EN04122"	"U"	"Y"	"4U122"	"Personnel"	"2"	""	""	""	""	""	"Cardassian"	"[Cmd]"	""	"Dissident. Gul."	""	"Cardassian"	"Biology Geology Officer Treachery"	"4"	"4"	"5"	"5"	"6"	"6"	"While you command more events in your core than each of your opponents, this personnel gains Leadership and Security."	"Y"
ST2E-EN04123	"Seskal Comrade in Arms"	https://www.trekcc.org/2e/cardimages/ST2E-EN04123.jpg	red_card_back	Personnel	"Seskal Comrade in Arms"	"NE"	"ST2E-EN04123"	"U"	"Y"	"4U123"	"Personnel"	"2"	""	""	""	""	""	"Cardassian"	"[Cmd]"	""	"Dissident. Glinn."	""	"Cardassian"	"Anthropology Astrometrics Officer Science"	"5"	"5"	"5"	"5"	"6"	"6"	"While you command more events in your core than each of your opponents, this personnel cannot be stopped by dilemmas."	"Y"
ST2E-EN04124	"Toran Ambitious Brute"	https://www.trekcc.org/2e/cardimages/ST2E-EN04124.jpg	red_card_back	Personnel	"Toran Ambitious Brute"	"NE"	"ST2E-EN04124"	"R"	"Y"	"4R124"	"Personnel"	"3"	""	""	""	""	""	"Cardassian"	"[Cmd]"	""	"Assassin. Gul."	""	"Cardassian"	"Astrometrics Diplomacy Officer Physics 2 Treachery"	"2"	"2"	"5"	"5"	"6"	"6"	"Order - Discard a personnel from hand and return this personnel to his owner's hand to kill an opponent's personnel present who has a skill that discarded personnel has."	"Y"
ST2E-EN04125	"Amar'itak"	https://www.trekcc.org/2e/cardimages/ST2E-EN04125.jpg	red_card_back	Personnel	"Amar'itak"	"NE"	"ST2E-EN04125"	"C"	"N"	"4C125"	"Personnel"	"2"	""	""	""	""	""	"Dominion"	"[Stf]"	""	""	""	"Jem'Hadar"	"Exobiology Geology Security"	"6"	"6"	"5"	"5"	"8"	"8"	"When you play this personnel, if you command a Vorta, choose an opponent. You may draw a card for each headquarters mission he or she commands."	"Y"
ST2E-EN04126	"Founder Architect"	https://www.trekcc.org/2e/cardimages/ST2E-EN04126.jpg	red_card_back	Personnel	"Founder Architect"	"NE"	"ST2E-EN04126"	"R"	"N"	"4R126"	"Personnel"	"2"	""	""	""	""	""	"Dominion"	""	""	"Founder. Shape-shifter."	""	"Changeling"	"Astrometrics Law"	"5"	"5"	"5"	"5"	"5"	"5"	"While this personnel is attempting a mission, he is attributes +1 for each event in each player's core (limit +5)."	"Y"
ST2E-EN04127	"Leyton Founder Hostile Operative"	https://www.trekcc.org/2e/cardimages/ST2E-EN04127.jpg	red_card_back	Personnel	"Leyton Founder Hostile Operative"	"NE"	"ST2E-EN04127"	"C"	"Y"	"4C127"	"Personnel"	"3"	""	""	""	""	""	"Dominion"	"[Cmd]"	""	"Founder. Infiltrator. Shape-shifter."	""	"Changeling"	"Biology Intelligence Leadership Officer Security Treachery"	"3"	"3"	"6"	"6"	"5"	"5"	"When you are about to play an Infiltration event, if this personnel is at an opponent's mission, that event is cost -1."	"Y"
ST2E-EN04128	"Luaran Cautious Inspector"	https://www.trekcc.org/2e/cardimages/ST2E-EN04128.jpg	red_card_back	Personnel	"Luaran Cautious Inspector"	"NE"	"ST2E-EN04128"	"U"	"Y"	"4U128"	"Personnel"	"2"	""	""	""	""	""	"Dominion"	"[Cmd]"	""	""	""	"Vorta"	"Biology Engineer Physics Science Treachery"	"4"	"4"	"6"	"6"	"3"	"3"	"When you play this personnel, if you command a Jem'Hadar, you may draw a card for each space mission you command."	"Y"
ST2E-EN04129	"O'Brien Founder Agent Provocateur"	https://www.trekcc.org/2e/cardimages/ST2E-EN04129.jpg	red_card_back	Personnel	"O'Brien Founder Agent Provocateur"	"NE"	"ST2E-EN04129"	"U"	"Y"	"4U129"	"Personnel"	"3"	""	""	""	""	""	"Dominion"	"[Stf]"	""	"Founder. Infiltrator. Shape-shifter."	""	"Changeling"	"Anthropology Astrometrics Engineer Intelligence Treachery"	"4"	"4"	"6"	"6"	"5"	"5"	"When you play this personnel, you may download an Infiltration card."	"Y"
ST2E-EN04130	"Odo Founder Adept Imposter"	https://www.trekcc.org/2e/cardimages/ST2E-EN04130.jpg	red_card_back	Personnel	"Odo Founder Adept Imposter"	"NE"	"ST2E-EN04130"	"R"	"Y"	"4R130"	"Personnel"	"2"	""	""	""	""	""	"Dominion"	"[Cmd]"	""	"Founder. Infiltrator. Shape-shifter."	""	"Changeling"	"Engineer Programming Security Treachery"	"3"	"3"	"6"	"6"	"8"	"8"	"When you are about to place an Infiltration card in your discard pile, if this personnel is present with an opponent's personnel, you may place that Infiltration card on top of your deck instead."	"Y"
ST2E-EN04131	"Rodak'koden"	https://www.trekcc.org/2e/cardimages/ST2E-EN04131.jpg	red_card_back	Personnel	"Rodak'koden"	"NE"	"ST2E-EN04131"	"C"	"N"	"4C131"	"Personnel"	"2"	""	""	""	""	""	"Dominion"	"[Stf]"	""	""	""	"Jem'Hadar"	"Honor Physics Security Transporters"	"6"	"6"	"5"	"5"	"8"	"8"	"When you play this personnel, if you command a Vorta, you may draw two cards, then discard three cards from hand (only discard two if you command an event in your core)."	"Y"
ST2E-EN04132	"Weyoun Warship Commander"	https://www.trekcc.org/2e/cardimages/ST2E-EN04132.jpg	red_card_back	Personnel	"Weyoun Warship Commander"	"NE"	"ST2E-EN04132"	"U"	"Y"	"4U132"	"Personnel"	"2"	""	""	""	""	""	"Dominion"	"[Cmd]"	""	"Commander: Tenak'talar."	""	"Vorta"	"Leadership Navigation 2 Treachery"	"2"	"2"	"6"	"6"	"4"	"4"	"When an engagement involving your [Car] ship or [Dom] ship begins at this mission, if this personnel is aboard a ship, that ship may join that engagement."	"Y"
ST2E-EN04133	"Beverly Crusher Chief Physician"	https://www.trekcc.org/2e/cardimages/ST2E-EN04133.jpg	red_card_back	Personnel	"Beverly Crusher Chief Physician"	"NE"	"ST2E-EN04133"	"R"	"Y"	"4R133"	"Personnel"	"2"	""	""	""	""	""	"Federation"	"[Cmd][TNG]"	""	""	""	"Human"	"Biology Exobiology 2 Medical"	"6"	"6"	"6"	"6"	"4"	"4"	"When this personnel is stopped by a dilemma, you may take a [TNG] personnel from your discard pile into hand."	"Y"
ST2E-EN04134	"Data Pinocchio"	https://www.trekcc.org/2e/cardimages/ST2E-EN04134.jpg	red_card_back	Personnel	"Data Pinocchio"	"NE"	"ST2E-EN04134"	"R"	"Y"	"4R134"	"Personnel"	"5"	""	""	""	""	""	"Federation"	"[Cmd][TNG]"	""	""	""	"Android"	"Astrometrics Engineer Exobiology Officer Programming"	"6"	"6"	"10"	"10"	"10"	"10"	"When you play this personnel, name Anthropology, Navigation, or Physics. This personnel gains that skill."	"Y"
ST2E-EN04135a	"Deanna Troi Ship's Counselor"	https://www.trekcc.org/2e/cardimages/ST2E-EN04135a.jpg	red_card_back	Personnel	"Deanna Troi Ship's Counselor"	"NE"	"ST2E-EN04135a"	"U"	"Y"	"4U135"	"Personnel"	"2"	""	""	""	""	""	"Federation"	"[Stf][TNG]"	""	""	""	"Betazoid/Human"	"Anthropology Diplomacy Honor Telepathy"	"6"	"6"	"5"	"5"	"4"	"4"	"Order - If this personnel is present with an opponent's personnel, stop this personnel to examine that opponent's hand and choose a non-ship card to place on the bottom of his or her deck."	"Y"
ST2E-EN04136	"Dorian Collins Acting Chief Petty Officer"	https://www.trekcc.org/2e/cardimages/ST2E-EN04136.jpg	red_card_back	Personnel	"Dorian Collins Acting Chief Petty Officer"	"NE"	"ST2E-EN04136"	"C"	"Y"	"4C136"	"Personnel"	"1"	""	""	""	""	""	"Federation"	"[Stf][E]"	""	"Cadet."	""	"Human"	""	"6"	"6"	"5"	"5"	"4"	"4"	"While this personnel is facing a dilemma, she is attributes +1 and gains Anthropology, Engineer, Geology, Honor and Transporters."	"Y"
ST2E-EN04137	"Geordi La Forge Conn Officer"	https://www.trekcc.org/2e/cardimages/ST2E-EN04137.jpg	red_card_back	Personnel	"Geordi La Forge Conn Officer"	"NE"	"ST2E-EN04137"	"U"	"Y"	"4U137"	"Personnel"	"1"	""	""	""	""	""	"Federation"	"[Stf][TNG]"	""	""	""	"Human"	"Astrometrics Navigation Officer"	"6"	"6"	"6"	"6"	"5"	"5"	"While this personnel is on a planet, he loses Astrometrics, Navigation and Officer and gains Engineer, Physics and Programming."	"Y"
ST2E-EN04138	"Guinan Listener"	https://www.trekcc.org/2e/cardimages/ST2E-EN04138.jpg	red_card_back	Personnel	"Guinan Listener"	"NE"	"ST2E-EN04138"	"R"	"Y"	"4R138"	"Personnel"	"3"	""	""	""	""	""	"Federation"	"[TNG]"	""	""	""	"El-Aurian"	"Anthropology Exobiology 2 Honor"	"8"	"8"	"7"	"7"	"4"	"4"	"When you play this personnel, each player scores 5 points."	"N"
ST2E-EN04139	"Jadzia Dax Problem Solver"	https://www.trekcc.org/2e/cardimages/ST2E-EN04139.jpg	red_card_back	Personnel	"Jadzia Dax Problem Solver"	"NE"	"ST2E-EN04139"	"R"	"Y"	"4R139"	"Personnel"	"3"	""	""	""	""	""	"Federation"	"[Stf][DS9]"	""	"Host."	""	"Trill"	"Astrometrics Physics Programming Science"	"6"	"6"	"7"	"7"	"6"	"6"	"When you are about to place an event in your discard pile, you may stop this personnel to place it on the bottom of your deck instead."	"Y"
ST2E-EN04140	"Jake Sisko Reporter Behind the Lines"	https://www.trekcc.org/2e/cardimages/ST2E-EN04140.jpg	red_card_back	Personnel	"Jake Sisko Reporter Behind the Lines"	"NE"	"ST2E-EN04140"	"R"	"Y"	"4R140"	"Personnel"	"1"	""	""	""	""	""	"Federation"	"[TN]"	""	"Dissident."	""	"Human"	"Anthropology Biology Honor Programming"	"6"	"6"	"5"	"5"	"5"	"5"	"When you play this personnel, discard a card from hand. When you play another Dissident personnel, you may make each player discard the top card of his or her deck."	"Y"
ST2E-EN04141	"Kalita Maquis Pilot"	https://www.trekcc.org/2e/cardimages/ST2E-EN04141.jpg	red_card_back	Personnel	"Kalita Maquis Pilot"	"NE"	"ST2E-EN04141"	"U"	"Y"	"4U141"	"Personnel"	"2"	""	""	""	""	""	"Federation"	"[Cmd][Maq]"	""	""	""	"Human"	"Astrometrics Biology Navigation"	"5"	"5"	"6"	"6"	"5"	"5"	"When you play this personnel, you may place an opponent's event on top of its owner's deck."	"Y"
ST2E-EN04142	"Karen Farris Rigorous Leader"	https://www.trekcc.org/2e/cardimages/ST2E-EN04142.jpg	red_card_back	Personnel	"Karen Farris Rigorous Leader"	"NE"	"ST2E-EN04142"	"C"	"Y"	"4C142"	"Personnel"	"1"	""	""	""	""	""	"Federation"	"[Cmd][E]"	""	"Cadet."	""	"Human"	""	"5"	"5"	"5"	"5"	"5"	"5"	"While this personnel is facing a dilemma, she is attributes +1 and gains Astrometrics, Engineer, Leadership, Officer, and Security."	"Y"
ST2E-EN04143	"Lenara Kahn Wormhole Theorist"	https://www.trekcc.org/2e/cardimages/ST2E-EN04143.jpg	red_card_back	Personnel	"Lenara Kahn Wormhole Theorist"	"NE"	"ST2E-EN04143"	"U"	"Y"	"4U143"	"Personnel"	"2"	""	""	""	""	""	"Federation"	"[Stf][E]"	""	"Host."	""	"Trill"	"Astrometrics Engineer Physics Science"	"5"	"5"	"6"	"6"	"4"	"4"	"When you play this personnel, you may examine the top four cards of your deck. You may reveal one event and take it into hand. Place the remaining cards on the bottom of your deck in any order."	"Y"
ST2E-EN04144	"Miles O'Brien Repair Chief"	https://www.trekcc.org/2e/cardimages/ST2E-EN04144.jpg	red_card_back	Personnel	"Miles O'Brien Repair Chief"	"NE"	"ST2E-EN04144"	"U"	"Y"	"4U144"	"Personnel"	"3"	""	""	""	""	""	"Federation"	"[Stf][DS9]"	""	""	""	"Human"	"2 Engineer Honor Programming Transporters"	"7"	"7"	"6"	"6"	"5"	"5"	"When your event is about to be destroyed by an opponent, you may discard an event from hand to prevent that."	"Y"
ST2E-EN04145	"Riley Shepard Confident Cadet"	https://www.trekcc.org/2e/cardimages/ST2E-EN04145.jpg	red_card_back	Personnel	"Riley Shepard Confident Cadet"	"NE"	"ST2E-EN04145"	"C"	"Y"	"4C145"	"Personnel"	"1"	""	""	""	""	""	"Federation"	"[Stf][E]"	""	"Cadet."	""	"Human"	""	"5"	"5"	"5"	"5"	"6"	"6"	"While this personnel is facing a dilemma, he is attributes +1 and gains Biology, 2 Navigation, Programming and Security."	"Y"
ST2E-EN04146	"Seth Matthews Red Squad Cadet"	https://www.trekcc.org/2e/cardimages/ST2E-EN04146.jpg	red_card_back	Personnel	"Seth Matthews Red Squad Cadet"	"NE"	"ST2E-EN04146"	"C"	"Y"	"4C146"	"Personnel"	"0"	""	""	""	""	""	"Federation"	"[Stf][E]"	""	"Cadet."	""	"Human"	""	"5"	"5"	"5"	"5"	"5"	"5"	"While this personnel is facing a dilemma, he gains Exobiology and Science."	"Y"
ST2E-EN04147	"Tamal Technician"	https://www.trekcc.org/2e/cardimages/ST2E-EN04147.jpg	red_card_back	Personnel	"Tamal Technician"	"NE"	"ST2E-EN04147"	"C"	"Y"	"4C147"	"Personnel"	"2"	""	""	""	""	""	"Federation"	"[Stf][Maq]"	""	""	""	"Human"	"Anthropology Engineer Science"	"6"	"6"	"6"	"6"	"6"	"6"	"While this personnel is attempting a mission, you may discard a [Maq] Leadership personnel from hand to make a personnel present attributes +1 until the end of that mission attempt."	"Y"
